ppn,mem,seqlen,trial,AvgRSS,AvgSharedTxt,AvgStack,AvgTotal,AvgUnsharedData,CommandTimed,ExitStatus,FileSysIn,FileSysOut,InvolCtxtSwitch,MajorFaults,MaxRSS,MinorFaults,PageSize,PercentCPU,SignalsDeliv,SocketMsgRecv,SocketMsgSent,Swaps,SystemTime,UserTime,VolCtxtSwitch,WallTime
12,90G,15M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen15M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen15M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn12/mem90G/seqlen15M/trial1/dup -u 50",0,9264,3320376,136,6,9620196,2155942,4096,97%,0,0,0,0,7.91,72.15,141,1:22.54
12,90G,20M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen20M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen20M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn12/mem90G/seqlen20M/trial1/dup -u 50",0,9272,4467736,294,6,13414196,2895574,4096,97%,0,0,0,0,10.75,106.70,117,1:59.86
12,90G,25M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen25M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen25M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn12/mem90G/seqlen25M/trial1/dup -u 50",0,9264,5591784,495,6,16388904,3611525,4096,98%,0,0,0,0,13.39,129.61,152,2:25.28
12,90G,30M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen30M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen30M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn12/mem90G/seqlen30M/trial1/dup -u 50",0,9264,6637016,227,6,19449496,4286558,4096,99%,0,0,0,0,15.66,151.40,134,2:47.98
12,90G,35M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen35M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen35M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn12/mem90G/seqlen35M/trial1/dup -u 50",0,9264,7753112,657,6,22889352,5004047,4096,98%,0,0,0,0,18.42,174.84,141,3:16.79
12,90G,40M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen40M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen40M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn12/mem90G/seqlen40M/trial1/dup -u 50",0,9264,8892376,516,6,25585720,5739086,4096,98%,0,0,0,0,21.19,226.82,127,4:10.75
12,90G,5M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen5M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn12/mem90G/seqlen5M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn12/mem90G/seqlen5M/trial1/dup -u 50",0,9264,1046656,42,6,3202772,653071,4096,97%,0,0,0,0,2.46,22.52,75,0:25.57
16,10G,10M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen10M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen10M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem10G/seqlen10M/trial1/dup -u 50",0,9264,2179424,210,6,6546204,1387848,4096,98%,0,0,0,0,5.19,48.84,102,0:54.67
16,10G,15M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen15M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen15M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem10G/seqlen15M/trial1/dup -u 50",0,12544,3320376,90,7,9618636,2217753,4096,99%,0,0,0,0,10.54,64.22,76,1:14.97
16,10G,20M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen20M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen20M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem10G/seqlen20M/trial1/dup -u 50",0,9312,0,180,17,10485896,2649444,4096,97%,0,0,0,0,11.87,35.51,74,0:48.70
16,10G,25M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen25M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen25M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem10G/seqlen25M/trial1/dup -u 50",0,9264,0,64,7,10485952,2527858,4096,94%,0,0,0,0,12.69,23.70,70,0:38.41
16,10G,30M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen30M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen30M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem10G/seqlen30M/trial1/dup -u 50",0,9264,8,77,7,10485960,2520171,4096,92%,0,0,0,0,13.75,27.29,83,0:44.36
16,10G,35M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen35M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen35M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem10G/seqlen35M/trial1/dup -u 50",0,9296,8,3045,11,10485872,2554369,4096,96%,0,0,0,0,16.23,27.32,83,0:45.05
16,10G,40M,1,,,,,,,,,,,,,,,,,,,,,,,
16,10G,5M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen5M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem10G/seqlen5M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem10G/seqlen5M/trial1/dup -u 50",0,9264,1046656,84,6,3207228,652140,4096,99%,0,0,0,0,2.62,20.38,71,0:23.16
16,110G,10M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen10M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen10M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem110G/seqlen10M/trial1/dup -u 50",0,9264,2179432,53,6,6546200,1391256,4096,97%,0,0,0,0,5.09,42.28,86,0:48.68
16,110G,15M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen15M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen15M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem110G/seqlen15M/trial1/dup -u 50",0,9264,3320376,180,6,9617988,2156413,4096,98%,0,0,0,0,8.04,72.61,87,1:21.64
16,110G,20M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen20M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen20M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem110G/seqlen20M/trial1/dup -u 50",0,9264,4467736,273,6,13414064,2891457,4096,96%,0,0,0,0,10.89,104.10,156,1:59.37
16,110G,25M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen25M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen25M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem110G/seqlen25M/trial1/dup -u 50",0,9264,5591792,235,6,16387976,3613186,4096,98%,0,0,0,0,13.66,115.45,125,2:11.41
16,110G,30M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen30M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen30M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem110G/seqlen30M/trial1/dup -u 50",0,9264,6637024,291,6,19451396,4287905,4096,97%,0,0,0,0,15.55,150.29,182,2:49.90
16,110G,35M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen35M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen35M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem110G/seqlen35M/trial1/dup -u 50",0,9264,7753112,800,6,22887648,5008049,4096,99%,0,0,0,0,18.46,170.61,138,3:10.88
16,110G,40M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen40M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen40M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem110G/seqlen40M/trial1/dup -u 50",0,9264,8892376,304,6,25584924,5737491,4096,87%,0,0,0,0,21.18,190.00,418,4:01.86
16,110G,5M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen5M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem110G/seqlen5M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem110G/seqlen5M/trial1/dup -u 50",0,9264,1046656,82,6,3203712,651772,4096,96%,0,0,0,0,2.53,22.43,87,0:25.89
16,20G,10M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen10M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen10M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem20G/seqlen10M/trial1/dup -u 50",0,9264,2179424,199,6,6544152,1388293,4096,98%,0,0,0,0,5.19,48.76,82,0:54.69
16,20G,15M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen15M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen15M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem20G/seqlen15M/trial1/dup -u 50",0,9264,3320384,113,6,9622584,2148361,4096,97%,0,0,0,0,8.16,67.89,94,1:18.11
16,20G,20M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen20M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen20M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem20G/seqlen20M/trial1/dup -u 50",0,9264,4467728,302,6,13415004,2890154,4096,99%,0,0,0,0,10.49,103.91,120,1:55.56
16,20G,25M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen25M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen25M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem20G/seqlen25M/trial1/dup -u 50",0,12544,5591792,413,7,16390268,3614600,4096,99%,0,0,0,0,14.15,132.39,145,2:27.15
16,20G,30M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen30M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen30M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem20G/seqlen30M/trial1/dup -u 50",0,14176,6637024,493,8,19447448,4286463,4096,92%,0,0,0,0,20.87,152.98,320,3:06.98
16,20G,35M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen35M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen35M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem20G/seqlen35M/trial1/dup -u 50",0,9264,8,138,8,20971708,4842148,4096,89%,0,0,0,0,19.80,70.68,191,1:41.59
16,20G,40M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen40M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen40M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem20G/seqlen40M/trial1/dup -u 50",0,9344,8,334,10,20971700,5019284,4096,96%,0,0,0,0,21.27,80.30,97,1:45.35
16,20G,5M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen5M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem20G/seqlen5M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem20G/seqlen5M/trial1/dup -u 50",0,9264,1046664,81,6,3201452,656830,4096,97%,0,0,0,0,2.56,23.17,77,0:26.36
16,40G,10M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen10M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen10M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem40G/seqlen10M/trial1/dup -u 50",0,9264,2179424,168,6,6548252,1387438,4096,98%,0,0,0,0,5.19,49.74,90,0:55.93
16,40G,15M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen15M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen15M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem40G/seqlen15M/trial1/dup -u 50",0,9264,3320384,224,6,9624632,2144779,4096,99%,0,0,0,0,8.34,71.93,80,1:21.03
16,40G,20M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen20M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen20M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem40G/seqlen20M/trial1/dup -u 50",0,9264,4467736,179,6,13413956,2894490,4096,97%,0,0,0,0,10.72,92.38,126,1:45.40
16,40G,25M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen25M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen25M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem40G/seqlen25M/trial1/dup -u 50",0,9264,5591792,305,6,16388616,3617455,4096,98%,0,0,0,0,13.53,127.62,127,2:23.81
16,40G,30M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen30M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen30M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem40G/seqlen30M/trial1/dup -u 50",0,9264,6637016,246,6,19446928,4289081,4096,98%,0,0,0,0,15.46,148.62,164,2:46.03
16,40G,35M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen35M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen35M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem40G/seqlen35M/trial1/dup -u 50",0,9264,7753112,530,6,22889848,4999697,4096,97%,0,0,0,0,18.16,177.43,148,3:19.62
16,40G,40M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen40M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen40M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem40G/seqlen40M/trial1/dup -u 50",0,9264,8892384,296,6,25587516,5734628,4096,95%,0,0,0,0,22.80,216.72,202,4:10.34
16,40G,5M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen5M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem40G/seqlen5M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem40G/seqlen5M/trial1/dup -u 50",0,9264,1046656,59,6,3202532,656588,4096,98%,0,0,0,0,2.39,23.87,78,0:26.56
16,60G,10M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem60G/seqlen10M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem60G/seqlen10M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem60G/seqlen10M/trial1/dup -u 50",0,9264,2179432,138,6,6548252,1388960,4096,99%,0,0,0,0,5.28,48.34,79,0:53.96
16,60G,15M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem60G/seqlen15M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem60G/seqlen15M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem60G/seqlen15M/trial1/dup -u 50",0,9264,3320384,353,6,9620448,2157024,4096,98%,0,0,0,0,8.25,72.55,91,1:22.29
16,60G,20M,1,0,0,0,0,0,"/oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/NGS-ann-program/bin/cd-hit-dup -i /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem60G/seqlen20M/trial1/no-human-1 -i2 /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/filter-human/ppn16/mem60G/seqlen20M/trial1/no-human-2 -o /oasis/scratch/comet/a3rao/temp_project/NGS-ann-project/LS002/dup/ppn16/mem60G/seqlen20M/trial1/dup -u 50",0,9264,4467736,381,6,13415004,2891179,4096,99%,0,0,0,0,10.63,107.97,132,1:59.44
